system,node_name,release,version,machine,processor,physical_cores,total_cores,total_memory,available_memory,start_time,index,pipeline_name,input_mem2graph_dataset_dir_path,node_embedding,node2vec_dimensions,node2vec_walk_length,node2vec_num_walks,node2vec_p,node2vec_q,node2vec_window,node2vec_batch_words,node2vec_workers,random_forest_n_estimators,random_forest_n_jobs,nb_input_graphs,imbalance_ratio,precision_class_0,recall_class_0,f1_score_class_0,support_class_0,precision_class_1,recall_class_1,f1_score_class_1,support_class_1,true_positives,true_negatives,false_positives,false_negatives,AUC,end_time,duration
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37652922368,2023_10_22_09_33_28_680953,2576,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/1_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_activate,node2vec,128,32,100,1.0,1.5,10,8,16,100,5,3,171.0,0.9941860465116279,1.0,0.9970845481049563,1026.0,0.0,0.0,0.0,6.0,0,1026,0,6,0.5,2023_10_22_09_35_42_753015,134.072062 total sec (00h 02m 14s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37625708544,2023_10_22_09_33_32_756534,2577,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/1_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_activate,node2vec,128,32,100,1.0,1.5,10,8,16,500,5,3,171.0,0.9941860465116279,1.0,0.9970845481049563,1026.0,0.0,0.0,0.0,6.0,0,1026,0,6,0.5,2023_10_22_09_35_42_852961,130.096427 total sec (00h 02m 10s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37630767104,2023_10_22_09_33_38_773392,2578,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/1_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_activate,node2vec,128,32,100,1.0,1.5,10,8,16,1000,5,3,171.0,0.9941860465116279,1.0,0.9970845481049563,1026.0,0.0,0.0,0.0,6.0,0,1026,0,6,0.5,2023_10_22_09_35_52_842192,134.0688 total sec (00h 02m 14s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37590810624,2023_10_22_09_35_41_318118,2580,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/1_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_activate,node2vec,128,32,100,1.5,0.5,10,8,16,100,5,3,171.0,0.9941860465116279,1.0,0.9970845481049563,1026.0,0.0,0.0,0.0,6.0,0,1026,0,6,0.5,2023_10_22_09_37_54_613116,133.294998 total sec (00h 02m 13s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37603106816,2023_10_22_09_35_42_755272,2581,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/1_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_activate,node2vec,128,32,100,1.5,0.5,10,8,16,500,5,3,171.0,0.9941860465116279,1.0,0.9970845481049563,1026.0,0.0,0.0,0.0,6.0,0,1026,0,6,0.5,2023_10_22_09_38_02_862621,140.107349 total sec (00h 02m 20s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37561245696,2023_10_22_09_35_42_855210,2582,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/1_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_activate,node2vec,128,32,100,1.5,0.5,10,8,16,1000,5,3,171.0,0.9941860465116279,1.0,0.9970845481049563,1026.0,0.0,0.0,0.0,6.0,0,1026,0,6,0.5,2023_10_22_09_38_03_998983,141.143773 total sec (00h 02m 21s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37622751232,2023_10_22_09_35_51_204442,2584,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/1_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_activate,node2vec,128,32,100,1.5,1.0,10,8,16,100,5,3,171.0,0.9941860465116279,1.0,0.9970845481049563,1026.0,0.0,0.0,0.0,6.0,0,1026,0,6,0.5,2023_10_22_09_38_06_804313,135.599871 total sec (00h 02m 15s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37626368000,2023_10_22_09_35_52_848727,2585,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/1_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_activate,node2vec,128,32,100,1.5,1.0,10,8,16,500,5,3,171.0,0.9941860465116279,1.0,0.9970845481049563,1026.0,0.0,0.0,0.0,6.0,0,1026,0,6,0.5,2023_10_22_09_38_10_155609,137.306882 total sec (00h 02m 17s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37573410816,2023_10_22_09_37_54_614309,2586,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/1_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_activate,node2vec,128,32,100,1.5,1.0,10,8,16,1000,5,3,171.0,0.9941860465116279,1.0,0.9970845481049563,1026.0,0.0,0.0,0.0,6.0,0,1026,0,6,0.5,2023_10_22_09_40_13_089044,138.474735 total sec (00h 02m 18s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37630189568,2023_10_22_09_40_13_090656,2592,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_13_496105,0.405449 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37656162304,2023_10_22_09_40_13_497448,2593,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_14_461134,0.963686 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37651685376,2023_10_22_09_40_14_791370,2596,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_15_134425,0.343055 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37644267520,2023_10_22_09_40_15_135819,2597,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,152.5,0.9934711643090316,0.9978142076502732,0.9956379498364232,915.0,0.0,0.0,0.0,6.0,0,913,2,6,0.4989071038251366,2023_10_22_09_40_16_017582,0.881763 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37650907136,2023_10_22_09_40_14_302518,2594,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_16_026287,1.723769 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37675671552,2023_10_22_09_40_16_377192,2600,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,152.5,0.9934711643090316,0.9978142076502732,0.9956379498364232,915.0,0.0,0.0,0.0,6.0,0,913,2,6,0.4989071038251366,2023_10_22_09_40_16_691248,0.314056 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37656301568,2023_10_22_09_40_16_692494,2601,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_17_585209,0.892715 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37648293888,2023_10_22_09_40_16_019140,2598,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_17_762979,1.743839 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37635858432,2023_10_22_09_38_02_864733,2588,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/1_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_activate,node2vec,128,32,100,1.5,1.5,10,8,16,100,5,3,171.0,0.9941860465116279,1.0,0.9970845481049563,1026.0,0.0,0.0,0.0,6.0,0,1026,0,6,0.5,2023_10_22_09_40_18_005543,135.14081 total sec (00h 02m 15s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37676392448,2023_10_22_09_40_18_007210,2604,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,152.5,0.9934711643090316,0.9978142076502732,0.9956379498364232,915.0,0.0,0.0,0.0,6.0,0,913,2,6,0.4989071038251366,2023_10_22_09_40_18_366409,0.359199 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37642465280,2023_10_22_09_40_18_093254,2605,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_09_40_19_042272,0.949018 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37671444480,2023_10_22_09_40_17_586754,2602,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_19_438363,1.851609 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37665841152,2023_10_22_09_40_19_399377,2608,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_09_40_19_820070,0.420693 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37612597248,2023_10_22_09_38_04_002037,2589,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/1_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_activate,node2vec,128,32,100,1.5,1.5,10,8,16,500,5,3,171.0,0.9941860465116279,1.0,0.9970845481049563,1026.0,0.0,0.0,0.0,6.0,0,1026,0,6,0.5,2023_10_22_09_40_19_994432,135.992395 total sec (00h 02m 15s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37675028480,2023_10_22_09_40_18_367832,2606,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_20_320486,1.952654 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37648457728,2023_10_22_09_40_19_441432,2609,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,152.5,0.9945474372955289,0.9967213114754099,0.9956331877729258,915.0,0.25,0.16666666666666666,0.2,6.0,1,912,3,5,0.5816939890710383,2023_10_22_09_40_20_582154,1.140722 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37662330880,2023_10_22_09_40_20_325483,2612,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_09_40_20_718226,0.392743 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37659754496,2023_10_22_09_40_20_333828,2613,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_21_472637,1.138809 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37672218624,2023_10_22_09_40_21_144005,2616,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_09_40_21_544894,0.400889 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37657817088,2023_10_22_09_40_19_821517,2610,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_21_892633,2.071116 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37655932928,2023_10_22_09_38_06_806357,2590,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/1_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_activate,node2vec,128,32,100,1.5,1.5,10,8,16,1000,5,3,171.0,0.9941860465116279,1.0,0.9970845481049563,1026.0,0.0,0.0,0.0,6.0,0,1026,0,6,0.5,2023_10_22_09_40_22_301038,135.494681 total sec (00h 02m 15s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37604286464,2023_10_22_09_40_22_003645,2620,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_22_392414,0.388769 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37665497088,2023_10_22_09_40_21_474451,2617,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_22_608030,1.133579 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37674614784,2023_10_22_09_40_20_583916,2614,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,152.5,0.9945652173913043,1.0,0.9972752043596731,915.0,1.0,0.16666666666666666,0.2857142857142857,6.0,1,915,0,5,0.5833333333333334,2023_10_22_09_40_22_609249,2.025333 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37656539136,2023_10_22_09_40_22_610644,2624,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_23_007878,0.397234 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37672542208,2023_10_22_09_40_22_284871,2621,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_23_353171,1.0683 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37618888704,2023_10_22_09_40_21_547129,2618,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_23_551317,2.004188 total sec (00h 00m 02s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37656539136,2023_10_22_09_40_22_612138,2625,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,152.5,0.9934711643090316,0.9978142076502732,0.9956379498364232,915.0,0.0,0.0,0.0,6.0,0,913,2,6,0.4989071038251366,2023_10_22_09_40_23_684178,1.07204 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37634785280,2023_10_22_09_40_23_342399,2628,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_09_40_23_966034,0.623635 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37663514624,2023_10_22_09_40_22_302958,2622,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,1000,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_24_205742,1.902784 total sec (00h 00m 01s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37643059200,2023_10_22_09_40_23_968175,2632,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,100,5,3,152.5,0.993485342019544,1.0,0.9967320261437909,915.0,0.0,0.0,0.0,6.0,0,915,0,6,0.5,2023_10_22_09_40_24_311996,0.343821 total sec (00h 00m 00s)
Linux,nixos,6.1.57,#1-NixOS SMP PREEMPT_DYNAMIC Tue Oct 10 20:00:46 UTC 2023,x86_64,,14,20,67171385344,37628080128,2023_10_22_09_40_23_354872,2629,random-forest-pipeline,/home/onyr/code/phdtrack/mem2graph/data/5_filtered_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_min-of-chunk-treshold-entropy_-s_activate,chunk,None,None,None,None,None,None,None,None,500,5,3,152.5,1.0,0.9978142076502732,0.9989059080962801,915.0,0.75,1.0,0.8571428571428571,6.0,6,913,2,0,0.9989071038251366,2023_10_22_09_40_24_410357,1.055485 total sec (00h 00m 01s)
